id,address,name,industry,related_gov
firm954,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm955,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm956,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm957,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm958,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm959,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm960,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm961,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm962,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm963,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm964,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm965,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm966,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm967,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm968,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm969,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm970,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm971,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm972,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm973,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm974,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm975,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm976,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm977,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm978,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm979,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm980,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm981,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm982,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm983,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm984,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm985,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm986,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm987,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm988,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
