id,编号,对口联系领导,地址,联系方式,联系人,名称,所属行业,X坐标,Y坐标,责任部门,gov,gov_id
firm757,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm758,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm759,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm760,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm761,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm762,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm763,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm764,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm765,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm766,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm767,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm768,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm769,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm770,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm771,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm772,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm773,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm774,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm775,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm776,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm777,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm778,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm779,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm780,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm781,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm782,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm783,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm784,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm785,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm786,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm787,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm788,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm789,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm790,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm791,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm792,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm793,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm794,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm795,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm796,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm797,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm798,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm799,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm800,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm801,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm802,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm803,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm804,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm805,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm806,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm807,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm808,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm809,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm810,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm811,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm812,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm813,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm814,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm815,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm816,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm817,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm818,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm819,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm820,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm821,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm822,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm823,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm824,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm825,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm826,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm827,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm828,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm829,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm830,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm831,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm832,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm833,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm834,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm835,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm836,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm837,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm838,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm839,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm840,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm841,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm842,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm843,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm844,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm845,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm846,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm847,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm848,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm849,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm850,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm851,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm852,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm853,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm854,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm855,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm856,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm857,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm858,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm859,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm860,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm861,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm862,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm863,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm864,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm865,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm866,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm867,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm868,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm869,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm870,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm871,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm872,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm873,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm874,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm875,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm876,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm877,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm878,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm879,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm880,904A03253A7E4E6091E0682FC929859E,袁善腊,流芳园南路附近,,,武汉多普达通讯有限公司,电子信息,114.4508196,30.45778262,市发改委,武汉市发展和改革委员会,gov10
firm881,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm882,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm883,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm884,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm885,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm886,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm887,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm888,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
firm889,F3707C7169A24B09BD5F794B1AAA5901,孙亚,江夏区江夏大桥新区,,,中国南车集团长江车辆有限责任公司,装备制造业,114.3215309,30.38790533,市财政局,武汉市财政局,gov24
firm890,14FF26FB42B94106A57A723E95A63FD5,孙亚,"湖北省武汉市江岸区胜利街226号	",,,武汉中原电子集团有限公司,电子信息,114.3073274,30.59802132,市财政局,武汉市财政局,gov24
firm891,85C9D8CF02A04042B871261209C9938C,,武汉武昌区徐东大街7号新世界百货,,,武汉中石油天然气股份有限公司华中公司,,114.3471445,30.58815361,,,
firm892,B2EB33BFB5824AC8B0C33E3353AF17F9,岳勇,张之洞路2号,,,武昌船舶重工有限责任公司,装备制造业,114.2919538,30.53488645,市经委,武汉市经济和信息化局,gov30
firm893,184CC6C35476484A9F84692252919BFB,岳勇,武汉市青山区工业港船厂新村特1号,,,中外运长航集团青山船厂,装备制造业,114.4597195,30.6690065,市经委,武汉市经济和信息化局,gov30
firm894,F2227B02BE784AF69EFA7EC37977D7D7,岳勇,"武东中路1号	",,,武汉重工铸锻有限责任公司,装备制造业,114.4548601,30.57896531,市经委,武汉市经济和信息化局,gov30
firm895,8D324800192744C2B84CE17E73039185,刘顺妮,江汉经济开发区江汉经济开发区江旺路8号,,,武汉爱帝集团有限公司,消费品及其它,114.2355004,30.62226386,市商务局,武汉市商务局,gov16
firm896,CF08FD26EB84414E99EDE684D145F763,刘顺妮,武昌区临江大道9号,,,武汉生物制品研究所,生物医药,114.2926864,30.54188349,市商务局,武汉市商务局,gov16
firm897,B26223D15D8044D0BA1EBD2076C17CC6,刘顺妮,武汉市江汉区江兴路,,,武汉大西洋连铸设备股份有限公司,装备制造业,114.2276794,30.62208112,市商务局,武汉市商务局,gov16
firm898,58289EC1DFF14C4F85E74D9EAFBFD4A1,尹维真,金福路8号,,,武汉金牛经济发展有限公司,建材,114.1645051,30.58552072,市建委,武汉市城乡建设局,gov39
firm899,9FA8E452A2BA47A1A72C68208B06F5CD,尹维真,建设大道311号附近,,,武汉凌云科技集团有限公司,装备制造业,114.2405614,30.58465463,市建委,武汉市城乡建设局,gov39
